X,Y,Z,Polar,Azimuth,Elevation,Frequency,Magnitude,Phase
-130.0,-169.999,0.0,0.0,-180.0,-120.0,8000000000.0,2.726919333632185e-05,127.81850729032219
-130.0,-169.999,0.0,0.0,-180.0,-120.0,8200000000.0,2.2553648929661026e-05,-35.0432384035318
-130.0,-169.999,0.0,0.0,-180.0,-120.0,8400000000.0,2.733190009760756e-05,152.3564687571842
-130.0,-169.999,0.0,0.0,-180.0,-120.0,8600000000.0,2.6209694036430793e-05,21.29495639919344
-130.0,-169.999,0.0,0.0,-180.0,-120.0,8800000000.0,1.953509746030485e-05,-173.54776845881986
-130.0,-169.999,0.0,0.0,-180.0,-120.0,9000000000.0,2.7034368337346073e-05,53.22142172814967
-130.0,-169.999,0.0,0.0,-180.0,-120.0,9200000000.0,1.8007933607578327e-05,-84.33197564327267
-130.0,-169.999,0.0,0.0,-180.0,-120.0,9400000000.0,1.7652079014273758e-05,85.76451922508973
-130.0,-169.999,0.0,0.0,-180.0,-120.0,9600000000.0,2.05189185671297e-05,-58.36801044608506
-130.0,-169.999,0.0,0.0,-180.0,-120.0,9800000000.0,1.5795362133830058e-05,-178.0198439021283
-130.0,-169.999,0.0,0.0,-180.0,-120.0,10000000000.0,1.352537794914216e-05,10.832423112469428
-130.0,-169.999,0.0,0.0,-180.0,-120.0,10200000000.0,1.980618143560237e-05,-123.27181190589482
-130.0,-169.999,0.0,0.0,-180.0,-120.0,10400000000.0,1.3374202313965532e-05,107.86394921126711
-130.0,-169.999,0.0,0.0,-180.0,-120.0,10600000000.0,1.3831057489671171e-05,-60.30850917941575
-130.0,-169.999,0.0,0.0,-180.0,-120.0,10800000000.0,2.271140638158201e-05,170.30760831950673
-130.0,-169.999,0.0,0.0,-180.0,-120.0,11000000000.0,2.2499645696427843e-05,22.489764346187854
-130.0,-169.999,0.0,0.0,-180.0,-120.0,11200000000.0,2.292009172924061e-05,-157.8474935535499
-130.0,-169.999,0.0,0.0,-180.0,-120.0,11400000000.0,2.6432488233989625e-05,58.70553728700258
-130.0,-169.999,0.0,0.0,-180.0,-120.0,11600000000.0,1.737169862226688e-05,-83.98913525978297
